event_date,dau,base_users,retained_users,d1_retention,dau_90d_roll,d1_90d_roll
2022-08-19,47,47,11,0.2340425531914893,38.1,0.29656097404356246
2022-08-20,33,33,13,0.3939393939393939,38.166666666666664,0.29764589735070796
2022-08-21,34,34,10,0.2941176470588235,38.28888888888889,0.29753222869483986
2022-08-22,43,43,16,0.3720930232558139,38.43333333333333,0.2987036326569415
2022-08-23,40,40,15,0.375,38.44444444444444,0.3003061967595056
2022-08-24,47,47,14,0.2978723404255319,38.62222222222222,0.3011069288574237
2022-08-25,41,41,12,0.2926829268292683,38.71111111111111,0.3013286583474459
2022-08-26,29,29,9,0.3103448275862069,38.78888888888889,0.3012415806741613
2022-08-27,24,24,15,0.625,38.733333333333334,0.30512089101898887
2022-08-28,48,48,19,0.3958333333333333,38.84444444444444,0.30747225554140606
2022-08-29,45,45,12,0.2666666666666666,38.977777777777774,0.30740491547406595
2022-08-30,49,49,14,0.2857142857142857,39.06666666666667,0.30651447799826265
2022-08-31,50,50,15,0.3,39.144444444444446,0.30726383200343055
2022-09-01,30,30,6,0.2,39.13333333333333,0.30733551659124425
2022-09-02,23,23,5,0.217391304347826,39.13333333333333,0.3054031494414857
2022-09-03,18,18,3,0.1666666666666666,38.977777777777774,0.30482444573778206
2022-09-04,15,15,4,0.2666666666666666,38.68888888888889,0.3053483843105011
2022-09-05,30,30,16,0.5333333333333333,38.522222222222226,0.3083113472734641
2022-09-06,57,57,16,0.2807017543859649,38.48888888888889,0.3071709963962711
2022-09-07,54,54,18,0.3333333333333333,38.24444444444445,0.3078045246613783
2022-09-08,49,49,12,0.2448979591836734,38.13333333333333,0.3084540500082402
2022-09-09,37,37,9,0.2432432432432432,38.22222222222222,0.30809161861132606
2022-09-10,21,21,11,0.5238095238095238,38.21111111111111,0.3088612193809268
2022-09-11,45,45,13,0.2888888888888888,38.111111111111114,0.30980772143853996
2022-09-12,36,36,10,0.2777777777777778,38.144444444444446,0.3098638381613234
2022-09-13,34,34,14,0.4117647058823529,38.28888888888889,0.3117934989145136
2022-09-14,45,45,7,0.1555555555555555,38.41111111111111,0.30796633842068644
2022-09-15,32,32,6,0.1875,38.13333333333333,0.3082952857891075
2022-09-16,36,36,6,0.1666666666666666,38.3,0.30961803711185876
2022-09-17,21,21,5,0.238095238095238,38.422222222222224,0.3111524286462503
2022-09-18,26,26,7,0.2692307692307692,38.28888888888889,0.31005031438624125
2022-09-19,40,40,9,0.225,38.21111111111111,0.3101862481923879
2022-09-20,42,42,9,0.2142857142857142,38.28888888888889,0.3093925973987371
2022-09-21,41,41,9,0.2195121951219512,38.144444444444446,0.308950963352767
2022-09-22,32,32,9,0.28125,37.977777777777774,0.3108939302558403
2022-09-23,27,27,8,0.2962962962962963,38.044444444444444,0.31206970920939703
2022-09-24,32,32,5,0.15625,38.08888888888889,0.3106312171459049
2022-09-25,25,25,10,0.4,37.84444444444444,0.3117659689189546
2022-09-26,42,42,16,0.3809523809523809,37.74444444444445,0.3146915836092751
2022-09-27,43,43,14,0.3255813953488372,37.93333333333333,0.31446300082255285
2022-09-28,43,43,17,0.3953488372093023,38.044444444444444,0.3164988633235316
2022-09-29,47,47,20,0.425531914893617,38.32222222222222,0.31920679369103644
2022-09-30,53,53,4,0.0754716981132075,38.55555555555556,0.3165731458922943
2022-10-01,17,17,6,0.3529411764705882,38.28888888888889,0.31615867115931173
2022-10-02,29,29,10,0.3448275862068966,38.05555555555556,0.3171011998949439
2022-10-03,41,41,18,0.4390243902439024,37.98888888888889,0.3189059626234222
2022-10-04,47,47,12,0.2553191489361702,37.977777777777774,0.31618728650049077
2022-10-05,34,34,9,0.2647058823529412,37.733333333333334,0.31595385979647583
2022-10-06,42,42,10,0.238095238095238,37.766666666666666,0.3157503595929756
2022-10-07,32,32,9,0.28125,37.86666666666667,0.3140444417185795
2022-10-08,30,30,9,0.3,37.9,0.3157316845169334
2022-10-09,36,36,15,0.4166666666666667,38.1,0.31665761044285934
2022-10-10,59,59,17,0.288135593220339,38.37777777777778,0.31430356147864086
2022-10-11,49,49,15,0.3061224489795918,38.422222222222224,0.3152357862203894
2022-10-12,43,43,14,0.3255813953488372,38.51111111111111,0.31631367474013844
2022-10-13,48,48,11,0.2291666666666666,38.55555555555556,0.3168397690162327
2022-10-14,34,34,8,0.2352941176470588,38.666666666666664,0.31389859254564445
2022-10-15,27,27,7,0.2592592592592592,38.53333333333333,0.3127906469932545
2022-10-16,32,32,11,0.34375,38.3,0.3134654373496486
2022-10-17,59,59,10,0.1694915254237288,38.53333333333333,0.31271709757365496
2022-10-18,32,32,8,0.25,38.32222222222222,0.311791171647729
2022-10-19,42,42,10,0.238095238095238,38.12222222222222,0.31036260021915757
2022-10-20,38,38,10,0.2631578947368421,38.01111111111111,0.3112032434940114
2022-10-21,33,33,8,0.2424242424242424,38.166666666666664,0.30921848361451465
2022-10-22,37,37,15,0.4054054054054054,38.24444444444445,0.30964891404494505
2022-10-23,41,41,13,0.3170731707317073,38.25555555555555,0.3073386159419641
2022-10-24,30,30,12,0.4,37.96666666666667,0.30841004451339266
2022-10-25,51,51,18,0.3529411764705882,38.022222222222226,0.3094330624162059
2022-10-26,55,55,12,0.2181818181818181,38.18888888888889,0.308523971507115
2022-10-27,43,43,14,0.3255813953488372,38.333333333333336,0.309548949973954
2022-10-28,38,38,10,0.2631578947368421,38.477777777777774,0.3080284821376967
2022-10-29,30,30,3,0.1,38.46666666666667,0.30376324916278624
2022-10-30,20,20,9,0.45,38.06666666666667,0.30578705868659584
2022-10-31,37,37,11,0.2972972972972973,38.01111111111111,0.3064448593443964
2022-11-01,41,41,12,0.2926829268292683,38.044444444444444,0.3073577105781719
2022-11-02,32,32,8,0.25,38.06666666666667,0.3079132661337275
2022-11-03,25,25,6,0.24,38.05555555555556,0.3067337789542403
2022-11-04,19,19,3,0.1578947368421052,37.833333333333336,0.3030750595060472
2022-11-05,11,11,6,0.5454545454545454,37.37777777777778,0.30593053736152503
2022-11-06,26,26,12,0.4615384615384615,37.18888888888889,0.3082163652287483
2022-11-07,45,45,17,0.3777777777777777,37.233333333333334,0.30780685002248503
2022-11-08,52,52,11,0.2115384615384615,37.43333333333333,0.3052553165885987
2022-11-09,37,37,5,0.1351351351351351,37.388888888888886,0.3024207747296666
2022-11-10,29,29,6,0.2068965517241379,37.3,0.30201692260167656
2022-11-11,32,32,9,0.28125,37.4,0.30127718830215966
2022-11-12,40,40,12,0.3,37.522222222222226,0.29886339519871136
2022-11-13,39,39,12,0.3076923076923077,37.4,0.29872664306195923
2022-11-14,46,46,8,0.1739130434782608,37.32222222222222,0.2960468508825772
2022-11-15,27,27,6,0.2222222222222222,37.022222222222226,0.29460652166447027
2022-11-16,23,23,5,0.217391304347826,36.84444444444444,0.2933182768979646
2022-11-17,24,24,9,0.375,36.58888888888889,0.29488447075139246
2022-11-18,40,40,4,0.1,36.666666666666664,0.29161847748539926
2022-11-19,22,22,2,0.0909090909090909,36.53333333333333,0.28936060463929103
2022-11-20,27,27,8,0.2962962962962963,36.355555555555554,0.2885184187841853
2022-11-21,43,43,9,0.2093023255813953,36.388888888888886,0.28667733351286745
2022-11-22,26,26,8,0.3076923076923077,36.15555555555556,0.2867864442602761
2022-11-23,42,42,16,0.3809523809523809,36.166666666666664,0.2877672159727551
2022-11-24,52,52,16,0.3076923076923077,36.422222222222224,0.28773774352948955
2022-11-25,34,34,8,0.2352941176470588,36.53333333333333,0.28340767817001244
2022-11-26,23,23,9,0.391304347826087,36.25555555555555,0.28335735610882085
2022-11-27,32,32,14,0.4375,36.111111111111114,0.285255504256969
2022-11-28,59,59,19,0.3220338983050847,36.22222222222222,0.2856590555079779
2022-11-29,66,66,16,0.2424242424242424,36.4,0.2850193248682472
2022-11-30,68,68,15,0.2205882352941176,36.82222222222222,0.2852480830381819
2022-12-01,50,50,16,0.32,37.12222222222222,0.28638817965653934
2022-12-02,58,58,10,0.1724137931034483,37.56666666666667,0.286452036616948
2022-12-03,33,33,5,0.1515151515151515,37.766666666666666,0.28517257533748674
2022-12-04,22,22,3,0.1363636363636363,37.67777777777778,0.2807618009267123
2022-12-05,22,22,4,0.1818181818181818,37.28888888888889,0.2796630945648481
2022-12-06,31,31,6,0.1935483870967742,37.03333333333333,0.278109928495553
2022-12-07,18,18,3,0.1666666666666666,36.68888888888889,0.2772406919120307
2022-12-08,37,37,12,0.3243243243243243,36.68888888888889,0.27814159281293155
2022-12-09,44,44,5,0.1136363636363636,36.94444444444444,0.273584113255452
2022-12-10,19,19,5,0.2631578947368421,36.65555555555556,0.2732982133204293
2022-12-11,31,31,10,0.3225806451612903,36.6,0.2737960229580239
2022-12-12,45,45,9,0.2,36.72222222222222,0.2714430817815533
2022-12-13,36,36,12,0.3333333333333333,36.62222222222222,0.27341839042352856
2022-12-14,40,40,8,0.2,36.71111111111111,0.2735572793124175
2022-12-15,31,31,11,0.3548387096774194,36.65555555555556,0.27564807979031475
2022-12-16,22,22,9,0.4090909090909091,36.666666666666664,0.27754803169026665
2022-12-17,37,37,8,0.2162162162162162,36.78888888888889,0.2769589811012161
2022-12-18,23,23,13,0.5652173913043478,36.6,0.28073917433793105
2022-12-19,69,69,24,0.3478260869565217,36.9,0.2822229562564955
2022-12-20,51,51,17,0.3333333333333333,37.01111111111111,0.2834876355699554
2022-12-21,59,59,17,0.288135593220339,37.31111111111111,0.28356414216129244
2022-12-22,41,41,13,0.3170731707317073,37.46666666666667,0.2837949963216859
2022-12-23,39,39,14,0.358974358974359,37.544444444444444,0.28604748919917883
2022-12-24,34,34,9,0.2647058823529412,37.644444444444446,0.2845442212253226
2022-12-25,25,25,12,0.48,37.455555555555556,0.2856447503258517
2022-12-26,33,33,14,0.4242424242424242,37.34444444444444,0.28674098398022485
2022-12-27,45,45,12,0.2666666666666666,37.36666666666667,0.2853111820853067
2022-12-28,37,37,9,0.2432432432432432,37.25555555555555,0.28328575240030257
2022-12-29,43,43,10,0.2325581395348837,37.144444444444446,0.28503115730498785
2022-12-30,33,33,10,0.303030303030303,37.32222222222222,0.28447659204454023
2022-12-31,27,27,12,0.4444444444444444,37.3,0.28558344602495744
2023-01-01,36,36,14,0.3888888888888889,37.24444444444445,0.2850263848987906
2023-01-02,34,34,8,0.2352941176470588,37.1,0.2848038845511338
2023-01-03,30,30,6,0.2,37.05555555555556,0.2840849303027678
2023-01-04,38,38,13,0.3421052631578947,37.01111111111111,0.28524059724790846
2023-01-05,44,44,11,0.25,37.144444444444446,0.28489337502568624
2023-01-06,35,35,11,0.3142857142857143,37.2,0.28505210518441637
2023-01-07,38,38,14,0.3684210526315789,37.22222222222222,0.2845160428062487
2023-01-08,35,35,14,0.4,36.955555555555556,0.28575898065935607
2023-01-09,44,44,19,0.4318181818181818,36.9,0.28715559991311823
2023-01-10,39,39,11,0.282051282051282,36.855555555555554,0.2866719319875898
2023-01-11,26,26,12,0.4615384615384615,36.611111111111114,0.2892538408194986
2023-01-12,40,40,13,0.325,36.67777777777778,0.29025057284564243
2023-01-13,35,35,12,0.3428571428571428,36.766666666666666,0.29117943821895226
2023-01-14,33,33,17,0.5151515151515151,36.77777777777778,0.2930838994984135
2023-01-15,39,39,13,0.3333333333333333,36.55555555555556,0.29490436403074244
2023-01-16,51,51,17,0.3333333333333333,36.766666666666666,0.2958302899566683
2023-01-17,45,45,11,0.2444444444444444,36.8,0.2959008366938818
2023-01-18,19,19,6,0.3157894736842105,36.58888888888889,0.2964856320155192
2023-01-19,33,33,16,0.4848484848484848,36.58888888888889,0.2991792347091219
2023-01-20,40,40,10,0.25,36.62222222222222,0.2974525079823952
2023-01-21,26,26,5,0.1923076923076923,36.455555555555556,0.29606622488879497
2023-01-22,16,16,6,0.375,36.3,0.2957884471110172
2023-01-23,32,32,5,0.15625,36.08888888888889,0.29360298959467734
2023-01-24,28,28,12,0.4285714285714285,35.78888888888889,0.2959406519323397
2023-01-25,32,32,15,0.46875,35.666666666666664,0.29753141420624146
2023-01-26,48,48,9,0.1875,35.77777777777778,0.2966907709313877
2023-01-27,29,29,6,0.2068965517241379,35.766666666666666,0.29787851039498925
2023-01-28,25,25,9,0.36,35.82222222222222,0.2968785103949892
2023-01-29,26,26,11,0.4230769230769231,35.7,0.2982760617925406
2023-01-30,30,30,12,0.4,35.577777777777776,0.2994684737166599
2023-01-31,34,34,7,0.2058823529411764,35.6,0.2989782776382285
2023-02-01,34,34,8,0.2352941176470588,35.7,0.29892599005652915
2023-02-02,38,38,9,0.2368421052631578,35.91111111111111,0.29980318303898534
2023-02-03,43,43,10,0.2325581395348837,36.266666666666666,0.2963265563065446
2023-02-04,34,34,10,0.2941176470588235,36.355555555555554,0.2944663250345486
2023-02-05,28,28,11,0.3928571428571428,36.166666666666664,0.29463387353543047
2023-02-06,40,40,7,0.175,36.03333333333333,0.2942278906294476
2023-02-07,31,31,11,0.3548387096774194,35.96666666666667,0.2966690414576951
2023-02-08,40,40,5,0.125,36.08888888888889,0.2957590797718714
2023-02-09,23,23,6,0.2608695652173913,35.98888888888889,0.2955326304965091
2023-02-10,40,40,9,0.225,35.98888888888889,0.2946992971631758
2023-02-11,24,24,10,0.4166666666666667,35.82222222222222,0.29591012337400197
2023-02-12,42,42,12,0.2857142857142857,35.77777777777778,0.2971523593988467
2023-02-13,42,42,15,0.3571428571428571,35.94444444444444,0.2986514775646315
2023-02-14,45,45,17,0.3777777777777777,36.18888888888889,0.300433549491631
2023-02-15,42,42,14,0.3333333333333333,36.388888888888886,0.29997058652866804
2023-02-16,45,45,15,0.3333333333333333,36.44444444444444,0.3025631791212606
2023-02-17,40,40,6,0.15,36.644444444444446,0.30321974477782626
2023-02-18,27,27,8,0.2962962962962963,36.644444444444446,0.30321974477782626
2023-02-19,24,24,9,0.375,36.43333333333333,0.3050608300491441
2023-02-20,40,40,13,0.325,36.58888888888889,0.3052531377414518
2023-02-21,54,54,18,0.3333333333333333,36.72222222222222,0.30472403721235125
2023-02-22,50,50,13,0.26,36.7,0.30419412268243673
2023-02-23,52,52,15,0.2884615384615384,36.9,0.3047848718025976
2023-02-24,45,45,13,0.2888888888888888,37.144444444444446,0.303646922258851
2023-02-25,33,33,12,0.3636363636363636,37.15555555555556,0.3028262151881439
2023-02-26,33,33,6,0.1818181818181818,36.86666666666667,0.3012682627827339
2023-02-27,35,35,10,0.2857142857142857,36.522222222222226,0.30174926326373436
2023-02-28,33,33,11,0.3333333333333333,36.13333333333333,0.30300198657528116
2023-03-01,46,46,17,0.3695652173913043,36.08888888888889,0.30355271121296235
2023-03-02,51,51,20,0.392156862745098,36.01111111111111,0.30599430087564733
2023-03-03,57,57,12,0.2105263157894736,36.27777777777778,0.3066499804786954
2023-03-04,32,32,8,0.25,36.388888888888886,0.30791260674132165
2023-03-05,26,26,6,0.2307692307692307,36.43333333333333,0.30845650728522217
2023-03-06,49,49,17,0.3469387755102041,36.63333333333333,0.31016084493426027
2023-03-07,47,47,12,0.2553191489361702,36.955555555555556,0.3111458725150325
2023-03-08,38,38,11,0.2894736842105263,36.96666666666667,0.3107586431804348
2023-03-09,36,36,7,0.1944444444444444,36.87777777777778,0.31165651074496903
2023-03-10,33,33,7,0.2121212121212121,37.03333333333333,0.31108943649368426
2023-03-11,22,22,10,0.4545454545454545,36.93333333333333,0.3125557121535083
2023-03-12,37,37,10,0.2702702702702703,36.84444444444444,0.31333649293428906
2023-03-13,37,37,15,0.4054054054054054,36.855555555555554,0.3141372937350899
2023-03-14,63,63,14,0.2222222222222222,37.111111111111114,0.3143842073153368
2023-03-15,44,44,8,0.1818181818181818,37.25555555555555,0.3124617570057897
2023-03-16,32,32,8,0.25,37.36666666666667,0.3106940802381129
2023-03-17,47,47,12,0.2553191489361702,37.477777777777774,0.3111285572683346
2023-03-18,35,35,8,0.2285714285714285,37.611111111111114,0.3073880465713022
2023-03-19,15,15,6,0.4,37.01111111111111,0.3079677567162298
2023-03-20,46,46,9,0.1956521739130435,36.955555555555556,0.30643796605600426
2023-03-21,25,25,9,0.36,36.577777777777776,0.30723645946466716
2023-03-22,37,37,13,0.3513513513513513,36.53333333333333,0.3076173281382188
2023-03-23,51,51,9,0.1764705882352941,36.666666666666664,0.30558950846334026
2023-03-24,23,23,4,0.1739130434782608,36.544444444444444,0.3045806991425105
2023-03-25,18,18,7,0.3888888888888889,36.46666666666667,0.30356835346349814
2023-03-26,25,25,7,0.28,36.37777777777778,0.3019656598608046
2023-03-27,44,44,10,0.2272727272727272,36.36666666666667,0.30152794942309413
2023-03-28,43,43,12,0.2790697674418604,36.43333333333333,0.3019260219141899
2023-03-29,41,41,15,0.3658536585365853,36.41111111111111,0.303407083236431
2023-03-30,42,42,10,0.238095238095238,36.51111111111111,0.30268558251493033
2023-03-31,29,29,5,0.1724137931034483,36.53333333333333,0.29966301972225257
2023-04-01,11,11,5,0.4545454545454545,36.25555555555555,0.3003925371184366
2023-04-02,27,27,12,0.4444444444444444,36.17777777777778,0.30271642963840756
2023-04-03,37,37,13,0.3513513513513513,36.25555555555555,0.30439811132008926
2023-04-04,33,33,7,0.2121212121212121,36.2,0.30295384408634835
2023-04-05,34,34,8,0.2352941176470588,36.08888888888889,0.3027904453935379
2023-04-06,20,20,5,0.25,35.922222222222224,0.30207615967925217
2023-04-07,22,22,6,0.2727272727272727,35.74444444444445,0.3010128954580932
2023-04-08,27,27,8,0.2962962962962963,35.65555555555556,0.29986063208360764
2023-04-09,20,20,4,0.2,35.388888888888886,0.29728487450785
2023-04-10,37,37,11,0.2972972972972973,35.36666666666667,0.29745427467725016
2023-04-11,35,35,12,0.3428571428571428,35.46666666666667,0.2961355933585689
2023-04-12,43,43,16,0.3720930232558139,35.5,0.2966588491725224
2023-04-13,35,35,6,0.1714285714285714,35.5,0.2947540872677605
2023-04-14,28,28,3,0.1071428571428571,35.44444444444444,0.2902206577343309
2023-04-15,34,34,10,0.2941176470588235,35.388888888888886,0.2897849278868364
2023-04-16,35,35,7,0.2,35.21111111111111,0.28830344640535494
2023-04-17,27,27,8,0.2962962962962963,35.01111111111111,0.2888795780925977
2023-04-18,35,35,9,0.2571428571428571,35.18888888888889,0.288227949019916
2023-04-19,30,30,9,0.3,35.15555555555556,0.28617407696604397
2023-04-20,42,42,10,0.238095238095238,35.17777777777778,0.2860418018337688
2023-04-21,43,43,11,0.2558139534883721,35.36666666666667,0.28674742695799854
2023-04-22,26,26,8,0.3076923076923077,35.477777777777774,0.28599956371013535
2023-04-23,26,26,14,0.5384615384615384,35.41111111111111,0.2902463585819302
2023-04-24,40,40,9,0.225,35.544444444444444,0.28798445382002547
2023-04-25,23,23,10,0.4347826086956521,35.44444444444444,0.28760703836108825
2023-04-26,36,36,12,0.3333333333333333,35.31111111111111,0.28922740873145864
2023-04-27,39,39,12,0.3076923076923077,35.422222222222224,0.29034736157554936
2023-04-28,40,40,7,0.175,35.58888888888889,0.2882918060199938
2023-04-29,24,24,8,0.3333333333333333,35.56666666666667,0.28729465502284285
